0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.24706212,-0.29796386,0.035542075,0.3254661,-0.001197666,-0.45047632,0.2104751,0.27530286,0.15080354,-0.10021962,0.051015683,0.13845626,0.14575398,-0.09059985,0.06683023,-0.21830618,-0.09056895,0.12999117,0.15877621,0.077760056,0.1490435,0.2061449,-0.2863774,0.062374562,0.29366627,-0.20841101,-0.11458872,-0.100772485,0.1971329,0.34856278,-0.028337501,-0.2576715,-0.14172041,0.20699047,0.08205528,0.14539227,-0.18014044,0.07520591,-0.39583877,-0.16147476,-0.035851084,-0.11845647,-0.34312108,-0.11301617,-0.038226444,-0.103550866,-0.037825488,-0.08039493,-0.04974855,-0.05573708
-0.79345393,-0.07487276,-0.6173765,0.16164353,-0.12396729,1.4061606,-0.5388986,-0.39142707,-0.26182115,-0.39154565,-0.55848294,0.40716887,-0.6365245,-0.49465236,-0.41528603,-0.18553552,-0.4541291,-0.21589552,-0.9118836,0.24550083,0.36975452,-0.000832732,-0.51329887,-0.38437966,-0.28829676,0.83805376,0.03327623,-0.754101,-0.53312784,-0.48111942,-0.12981308,0.20720625,0.5844471,0.2913949,-0.560472,-0.64338577,0.4411141,-0.17492999,0.3548596,0.27242944,-0.6009485,0.2228424,0.7521196,-0.08972169,-0.22356756,0.027272996,0.29614463,0.17652658,-0.23777738,0.072739534
-0.3284478,0.073704496,-0.35532722,-0.5067464,-0.12701103,0.9020223,-0.34049025,-0.56313884,-0.04622373,-0.23751815,-0.65349174,0.12281405,-0.25390074,-0.10751735,-0.08729817,-0.07931143,-0.23824315,-0.35145134,-0.7095165,0.16342536,0.34903887,0.43078318,-0.42172498,-0.33107796,-0.4420731,0.30333328,0.15983312,-0.57610947,-0.57632,-0.4073382,0.029285075,0.157075,0.30643147,-0.087279074,-0.33685604,-0.35448453,0.24475509,-0.17906685,0.27893534,0.16218174,-0.52786785,0.30439648,0.1534217,-0.015799396,-0.12882636,0.06909105,0.107931115,0.20635262,-0.19287364,-0.022806702
-0.69703543,0.7723763,-1.7392186,-1.1237308,-1.0513917,1.989815,-0.9246465,-1.7609121,-0.6322965,-0.35568804,-0.85669,-0.19715762,-1.1020956,0.1979681,-0.8693057,-0.006553154,-0.4247718,-0.28230885,-1.633802,0.25627536,0.15147114,0.26163694,-0.6719406,-0.28047892,-0.22162807,1.1608713,0.029698877,-0.88365346,-0.93461263,-1.2903597,0.1311077,0.3664771,0.8421545,0.05227293,-0.90788245,-0.6833174,0.32082924,-0.5880524,0.8146818,0.27751148,-0.78897166,0.61905074,0.72715527,0.09896142,-0.3148361,0.3755091,0.22681157,0.40834042,-0.3110653,0.11609915
0.069602996,0.5169747,-0.93165123,-0.19712654,-0.45919487,0.3366357,-0.19603173,-0.4512242,0.3639235,-0.25566038,-0.64259505,-0.20526691,-0.53877944,-0.08486088,-0.16357474,-0.020685023,-0.19128235,-0.19636166,-0.24355075,0.065980546,0.19448419,0.04761367,-0.35676935,-0.059071336,-0.3932333,0.38102093,0.09231908,-0.1419636,-0.19318958,-0.21977425,-0.15444955,0.09678517,0.21759205,0.14889736,-0.18618602,-0.21218142,0.18682687,-0.3286985,0.31249574,0.05084232,-0.19058491,0.29367647,0.3328373,-0.026109068,-0.25705063,0.064473756,0.14803174,0.15354198,-0.20087093,-0.23579454
-0.28952327,-0.13172215,-0.49520153,-0.001045778,-0.07372074,0.6769479,-0.5194209,-0.1677762,-0.19185853,0.003123552,-0.5069225,0.31783253,-0.17005673,-0.30484095,-0.080494076,-0.10129596,-0.25527704,-0.20106727,-0.41466597,0.28192908,0.29430234,0.08890462,-0.439107,-0.31214297,0.02175568,0.303335,-0.059605047,-0.31709063,-0.22493128,-0.20990351,0.07387731,-0.000914851,0.14233391,0.12956679,-0.08264472,-0.21821325,0.31368917,-0.069316134,0.15784715,0.10360382,-0.2180477,0.13802394,0.25329164,-0.09658884,-0.28688693,0.032036807,0.07730907,-0.08649431,0.009141763,0.007839054
-0.7726688,0.20114082,-0.67826355,0.51721144,-0.5262719,1.5804551,-1.2664667,-0.5243647,-0.41454476,-0.23954056,-0.79831976,0.461358,-0.84547,-0.0924929,-0.41242173,-0.17732078,-0.042844545,-0.30305615,-0.54744285,0.2225971,0.23409607,0.22845021,-0.42370808,-0.2527488,-0.25828847,0.43150595,0.034556784,-0.62091875,-0.59902453,-0.5476324,0.17082031,0.1409289,0.50053525,0.33333293,-0.25210133,-0.6297219,0.503955,-0.17157197,0.49313626,0.18719469,-0.5671308,0.31255805,0.69931513,-0.006663835,-0.15239477,0.24510922,0.33576134,0.15037191,-0.19955666,0.17678823
-1.0179248,0.29949367,-0.47962475,0.8733161,-0.5547021,1.8673382,-1.3863568,-0.49416494,-0.6141047,0.09046206,-0.55548966,0.4508559,-0.818189,0.04538971,-0.80849963,-0.3705838,-0.45266932,-0.33304673,-0.6492836,0.07327668,0.23066512,0.27729803,-0.27321956,-0.19409508,-0.04832788,0.37189943,-0.069586374,-0.85607433,-0.6762373,-0.47730795,0.092961594,0.23550358,0.6666491,0.16758958,-0.4363623,-0.7257784,0.3759271,-0.12032836,0.5322683,0.32141292,-0.738294,0.42937672,0.6816214,0.10428865,-0.19658197,0.24609375,0.27949634,0.016762212,-0.18716085,0.24609701
-0.24685672,0.26502126,-0.6223831,0.91009384,-0.11320071,0.7023425,-0.7087105,-0.15686128,-0.14936976,0.055884235,-0.33315498,0.33005935,-0.59078765,0.04278703,-0.29487056,-0.29314142,-0.056242928,-0.3683384,0.045149982,0.259797,0.21432912,0.22346658,-0.18291129,-0.07850903,0.07183166,-0.036540683,0.01534757,-0.29131788,-0.28293344,0.10533988,0.14130242,0.093617395,0.35413897,0.14585216,-0.07335512,-0.35328507,0.09183208,0.12737498,0.046855427,0.21330747,-0.105720565,-0.021945223,0.12035247,-0.003011763,-0.23669246,0.069425955,-0.007112034,0.033258185,0.04946634,0.09281767
0.22467819,-0.48358867,0.34623566,1.4523226,0.55029434,-0.52549416,-0.09467209,0.5734149,-0.09985401,0.26675338,-0.066393,0.22988063,0.053001687,-0.35137275,0.05447848,-0.16215539,-0.04076532,-0.060941912,0.32588625,-0.06430351,0.10420504,0.17644463,0.08031351,-0.06034481,0.25590065,-0.27018207,0.07973955,0.12909722,0.060666192,0.3530078,0.24328941,-0.12792757,-0.16822445,0.19244586,0.5661731,0.14292063,-0.12745516,0.32680386,-0.26259843,-0.19791296,0.1680798,-0.14153995,-0.46704733,-0.069751024,0.028977267,-0.32062724,0.054831695,-0.103307486,-0.11554868,0.1523325
-0.70791394,0.28510794,-0.5647708,0.664437,-0.44892052,1.4783149,-1.2928609,0.04592278,-0.6357792,-0.003407434,-0.2412925,0.5928061,-1.05555,0.4525226,-0.87641114,-0.055527367,-0.42038924,-0.3819552,-0.30293858,0.12663668,0.12670627,0.17898281,-0.11645089,-0.033036157,0.13322105,0.20557088,-0.06953445,-0.52084094,-0.5721985,-0.18121256,0.14390036,0.14391838,0.40383416,0.26149437,-0.40920758,-0.70030814,0.24439523,-0.000346762,0.1765105,0.17839627,-0.34184718,0.1577381,0.35805863,0.16064715,-0.2735361,0.20016171,-0.01846478,-0.19257265,0.04210621,0.09244491
-0.225762,-0.47434777,0.4015284,1.2583494,0.14918049,0.52878195,-0.7838812,0.23307943,-0.36404577,0.13906327,-0.94960415,0.64569616,0.22480544,-0.5148619,0.5311152,-0.58607095,-0.08433171,-0.4973542,-0.17014697,-0.15147838,0.22641014,0.027105615,-0.17608681,-0.37872356,0.17094901,0.079599075,0.1103808,-0.6647009,-0.096296735,-0.09618344,0.104654945,-0.07865536,0.48236525,0.120804496,0.21530163,-0.3660112,0.28891936,0.265848,0.13715781,0.10975319,-0.32103863,-0.16683187,0.35068655,-0.2085577,0.000663418,-0.23958614,0.18014166,0.2528622,-0.029507857,0.003464161
-0.58613783,0.64396334,-1.286113,-1.7994773,-0.39412743,0.7932075,-0.44465482,-0.8843539,0.63467896,-0.5765575,0.08047484,-0.14383592,-0.49913827,-0.2898391,-0.61715084,0.25026727,-0.6545438,0.17584771,-0.88415754,0.52643,0.43033594,0.49314886,-0.63869864,-0.1669764,-0.4887338,0.70546573,-0.03299754,-0.44958895,-0.522241,-0.5995852,-0.07783388,0.175839,0.54964775,0.3485227,-0.9007505,-0.65233314,0.3042298,-0.4698805,0.5355306,0.14455341,-0.27879223,0.5109723,0.5199281,0.09038747,-0.38075572,0.3450264,0.17025742,-0.08770829,-0.13658582,-0.056465484
-1.108032,0.004425764,-1.0617617,1.4778669,0.08088969,1.4253745,-1.6492453,0.494566,-1.3900876,0.6144353,-0.98795325,0.93881565,-0.45064473,0.004762263,-0.2403267,-1.1041743,-0.15073837,-0.7088714,-0.32261783,0.2024808,0.760876,0.02641471,-0.22311722,-0.17107368,0.57781917,0.5096137,0.12812833,-1.1585244,-0.14807409,-0.23069522,0.10151294,0.13953972,0.6798452,0.19850345,-0.07288739,-0.7291183,0.0509148,0.14939529,0.052445352,0.4189036,-0.3268149,-0.05103966,0.5026786,-0.008071817,-0.18960756,0.011324596,-0.16732904,0.1723071,0.045439485,0.344194
-0.6322838,-0.10558917,-0.43197563,-0.12557101,-0.2501825,1.3051689,-0.7553989,-0.8204275,-0.38542104,-0.3284275,-0.8432413,0.27196652,-0.3667024,-0.40085116,-0.19074374,-0.083192244,-0.041823175,-0.45257518,-0.92184746,0.39743468,0.25830552,0.13643828,-0.45976344,-0.31786942,-0.30070376,0.40982676,0.20655572,-0.96056837,-0.786299,-0.73882926,-0.059429932,0.30690613,0.5502967,0.2720243,-0.14463823,-0.39796367,0.41328257,-0.26916057,0.5419706,0.2937672,-0.5544893,0.3298276,0.46430552,-0.03293837,-0.2122588,0.13790396,0.3529745,0.31027603,-0.16997056,0.11267927
1.3031883,0.8313988,-1.4469883,-4.162567,-0.2888163,-1.6048677,1.4296478,-3.4361482,1.5897479,-1.5409608,-0.16618294,-0.8834298,-0.6784999,-1.1790847,0.30644244,1.1524116,0.3387583,0.69132406,-1.5505816,0.2136566,-0.62232345,0.26610875,-1.0380578,-0.6235172,-1.466159,0.22230208,0.2225851,0.039570913,-0.5977888,-1.1849328,-0.3034759,0.42289847,0.026355961,-0.069398016,-0.64552873,0.023093684,0.5346658,-0.7862338,0.44721937,-0.17513971,-0.66740876,0.5256165,0.21934503,-0.15490751,-0.27501106,0.20479912,0.11309542,0.3084588,-0.55151683,-0.7758705
-0.38462937,0.43204173,-0.68228763,-1.0981935,-0.6600984,1.1782691,-0.5743397,-1.1292288,0.24663058,-0.52806085,-0.6309461,-0.023475789,-0.7331999,-0.4989208,-0.19741942,0.260063,-0.34965345,0.06477983,-0.9005943,-0.007862072,-0.021728367,0.39898235,-0.60500956,-0.2772497,-0.69598466,0.30779797,0.10834477,-0.31697828,-0.9541634,-0.8229731,-0.24497537,0.06334474,0.5937185,0.17999919,-0.593034,-0.5878057,0.36868292,-0.3753089,0.4978242,0.21302727,-0.49326825,0.5757316,0.57940865,-0.02850904,-0.31882983,0.26069075,0.27655315,0.21351337,-0.3633937,-0.16593657
-0.7021885,0.14303519,-0.6300529,0.7901892,-0.07116179,0.87350786,-1.2717242,0.0970086,-1.1104158,0.15947288,-0.9447633,0.698457,0.2607939,-0.023200665,-0.0641664,-0.636062,-0.040497422,-0.5178462,-0.5190357,0.28303164,0.652282,0.023780674,-0.18124585,-0.07806565,0.1926892,0.44393462,0.014444351,-0.6942193,-0.33187395,-0.1655966,-0.003697284,0.17818482,0.5328442,-0.038597185,-0.040285528,-0.41993648,0.002420388,0.20503911,0.0661494,0.14798073,-0.48157492,0.13152501,0.2911111,-0.03498954,-0.22236753,0.14927864,-0.059196524,0.30688184,-0.036226265,0.1438605
-0.13000512,0.5556178,-1.1513346,-1.7086215,-0.45316446,0.4460092,-0.3737722,-1.6667165,0.25933385,-0.4603644,-0.10255988,-0.19751081,-0.9633305,-0.07462603,-0.5054563,0.49682462,-0.15778595,0.41764262,-0.6763394,0.2948991,-0.08257197,0.29593414,-0.8523228,-0.27505466,-0.5892743,0.4337108,0.09464737,-0.4054969,-0.48885185,-0.6509286,-0.1647808,0.31678352,0.40044522,0.2776334,-0.7138593,-0.5897214,0.29482722,-0.5951561,0.5045747,0.21586691,-0.50183034,0.42270085,0.6143907,0.074769765,-0.44748935,0.35791582,0.06811515,-0.06673536,-0.32561058,-0.32714346
0.4972356,0.542011,-0.2693022,-1.1525825,-0.18798685,-0.9809164,0.62535053,-0.11088176,0.9179175,-0.1994228,0.4998579,-0.4673801,0.17010063,-0.16560599,-0.003416002,-0.016689887,-0.11984183,0.38488933,-0.022642858,0.29195893,-0.06437458,0.26831862,-0.2066786,-0.14785528,0.021858186,-0.004064947,0.028608631,0.25371605,0.005561497,0.16018379,-0.14530785,-0.28788912,-0.17943995,-0.35788247,-0.26841944,0.13392535,-0.36822614,-0.14103909,-0.068951085,-0.002838752,0.12411938,0.118123114,-0.19698368,-0.24628007,0.03601269,0.13138151,-0.1339708,0.009758094,-0.05934147,-0.016853891
1.5915121,1.4989893,-1.0721753,-3.6457584,-0.32787082,-1.8726317,1.4038465,-3.0272043,1.6275373,-1.8798947,-0.2164818,-0.89953524,0.28058937,-1.1800784,1.1500609,0.65356183,0.36199936,0.7240786,-1.0747069,0.62430346,-0.5974104,0.27353334,-1.3543965,-0.40174693,-1.2917342,-0.21631353,0.22744909,0.39752954,-0.26326677,-0.83912414,-0.4076105,0.050204344,-0.08994706,0.026539106,-0.47678325,0.7208134,0.002270855,-0.60799813,-0.065450035,-0.13309936,-0.2953204,0.29398972,0.03838668,-0.47245532,-0.20137307,0.2635714,0.07826019,0.396911,-0.7489525,-0.9547457
-0.31143266,1.8557916,-2.2089064,-2.105367,-1.4066449,1.6936966,-0.78106844,-2.359092,-0.29737395,-0.9237475,-1.0174614,-0.46763,-1.332559,-0.17463,-0.7174197,0.33427966,-0.10252957,-0.07360666,-1.8255306,0.1647699,-0.05658607,0.41011697,-0.9849097,-0.35987425,-0.8317468,1.0626848,0.09265163,-0.94595474,-1.013426,-1.4306891,-0.20997643,0.2871314,0.76480657,0.20429993,-1.145774,-0.89645594,0.7341542,-0.6677442,0.78472304,0.3499621,-1.0208144,0.5953877,0.9569703,0.15076241,-0.21289732,0.6217745,0.40827727,0.2197865,-0.39263743,-0.24588649
-0.070082165,0.407974,-0.5326923,-0.51586986,-0.23693681,0.23154373,-0.16966525,-0.32024938,-0.011808425,-0.08751316,-0.25091484,-0.025566198,-0.099610135,-0.113592304,-0.16613129,-0.022967856,-0.16106749,-0.11977251,-0.42380312,0.13745955,0.23731506,-0.072834775,-0.38125867,-0.09195134,-0.18688211,0.4087973,-0.04711871,-0.36836565,-0.27723074,-0.18786684,-0.13958728,-0.045706555,0.092373006,0.2515958,-0.24619347,-0.29486394,0.17588475,-0.2142495,0.09236564,0.21940272,-0.25259408,0.22282277,0.21718523,-0.02278195,-0.15040629,0.121585384,-0.01169711,0.014240906,-0.012885004,0.042229567
-0.5448679,-1.2714504,0.50666004,2.3358421,0.6255446,0.016733095,-0.86048603,1.5126523,-0.80428195,0.85366,0.07925826,0.6717888,-0.093123555,0.45923224,-0.37625387,-0.67099714,-0.25499868,-0.2793918,0.968244,-0.13578829,0.33624136,0.09753838,0.2175476,0.19562928,0.8233257,-0.036592644,0.042692993,-0.3478234,0.28549284,0.55621046,0.38066763,-0.109189205,-0.12872486,0.3912557,0.2921948,-0.2831075,0.006286703,0.3129346,-0.37531227,0.059536345,0.35147297,-0.3664461,-0.19252166,-0.08096528,-0.110851504,-0.1527756,-0.2250748,-0.3487249,0.37599567,0.37316278
-0.2002722,0.91851676,-1.3302393,-1.6969627,-0.9073121,1.3039566,-0.15476705,-1.147575,0.22564796,-0.95489895,-0.7823483,-0.15670761,-0.9365229,-0.027604282,-0.3543423,0.23621967,-0.44086727,0.031501994,-0.910487,0.27366012,-0.009382902,0.107003175,-0.6107129,-0.07948906,-0.5862023,0.70117927,0.13327909,-0.40575302,-0.79855365,-0.7259696,-0.26190868,0.13250113,0.64947754,0.13127649,-0.49015638,-0.43936625,0.15652414,-0.6075441,0.534867,0.2494575,-0.5862011,0.32850638,0.70923436,0.011226068,-0.3493084,0.3259047,0.11501913,0.097798124,-0.32448387,-0.004573277
1.7644581,0.28181347,-0.50627685,-3.0055006,0.20232509,-3.0249412,1.2837778,-2.3111308,1.7876725,-1.2839465,-0.08065368,-0.65685403,0.34590077,-0.8638971,0.9129283,0.43085414,0.29215,0.60453045,-0.564966,0.45511627,-0.58201003,0.19900182,-0.8198765,-0.36390293,-1.166679,-0.44147298,0.02099565,0.8214756,-0.004165135,-0.20917454,-0.5819813,0.09066044,-0.2868774,-0.17548989,-0.4772641,0.70050496,-0.28969005,-0.28937778,-0.28647268,-0.21744865,0.12588498,-0.06658553,-0.4567492,-0.39303327,-0.31729275,-0.07111161,-0.29583704,-0.061433006,-0.4633334,-0.8051562
0.12735686,-0.22284263,0.05716124,0.3348922,-0.08258114,-0.17004581,-0.055820033,-0.000204846,0.3172608,-0.326845,-0.28083912,0.23425886,0.043076,-0.3890461,0.3460816,-0.010194197,-0.000514325,-0.17139252,0.017664932,0.15030973,-0.095642254,0.17699312,-0.23213023,-0.25349993,-0.25360516,-0.3034242,0.1196222,0.11714817,-0.10317487,0.16581285,0.09811852,-0.06026643,0.1580594,-0.09367779,0.19167396,0.15222721,-0.13154875,-0.021956198,0.08003394,-0.08139226,-0.014157131,-0.033718906,0.087646656,-0.0989427,0.022217367,-0.035855077,0.10652225,0.051383402,-0.013087675,-0.010159771
-0.14691049,0.5882807,-0.9131142,-1.4355961,-0.6899803,1.0110046,-0.09934774,-1.1673148,0.25603095,-0.5575059,-0.46032923,-0.110665,-0.4612715,0.12412591,-0.4709385,0.025120858,-0.23552743,-0.30202687,-0.9441357,0.27279142,-0.004159618,0.12490143,-0.70760643,-0.24643034,-0.24576233,0.5717262,-0.0950837,-0.7277154,-0.715439,-0.6933867,-0.06199834,-0.004890944,0.5127885,-0.17469566,-0.5085802,-0.26401687,0.22560546,-0.5249175,0.39749533,0.14650069,-0.6033429,0.40863523,0.42240235,0.027122779,-0.106008664,0.32190594,0.08363648,0.3561064,-0.29788464,0.1097454
0.4685806,-0.003593057,-1.1880758,-1.1420726,0.1444545,-1.1315813,0.6849884,-0.5422354,0.70185554,-0.78726125,0.30349872,-0.4030342,-0.0720913,-0.18719439,0.05326477,-0.06108459,-0.33854923,0.58278334,0.1444413,0.34161294,0.2916511,0.3869817,-0.7372157,0.08247859,-0.42051998,-0.062230676,0.2774192,0.3724982,0.21561295,-0.003940165,0.17553772,-0.36868978,-0.08428763,0.060256474,-0.5080419,0.07957388,-0.31903988,-0.32207948,-0.10138154,0.1565736,-0.04857944,-0.08893659,0.02194418,-0.2059873,-0.18783866,0.09766304,-0.23177522,-0.35282636,-0.04864128,-0.22045746
0.24758267,0.9856867,-0.84426767,-1.085744,-0.51704043,0.20727266,-0.16898572,-1.3602675,0.2915495,-0.5930486,-0.7339779,0.012389898,-0.4521732,-0.21998596,0.003777251,0.10239713,0.04471895,-0.023306794,-0.7272711,0.14171068,-0.21548766,0.14623705,-0.67133456,-0.42503613,-0.50362253,0.29471806,0.024391236,-0.29470405,-0.4302027,-0.6189879,-0.09806679,0.39889193,0.31301585,0.04970055,-0.22578724,-0.15864031,0.33232352,-0.18190566,0.24271046,0.1528428,-0.5963383,0.20340022,0.3831904,-0.09334432,-0.24287166,0.27165243,0.097352706,0.07942736,-0.20891403,-0.20819502
-0.5869975,-1.3052897,0.87812024,3.2971249,0.9229768,-0.1335642,-1.1862189,2.4027576,-1.5534576,1.5218873,0.58607537,0.71360576,0.061484516,0.7145674,-0.115215845,-0.94741964,0.07813698,-0.61891675,1.6115785,-0.20914647,0.5748458,0.080984026,0.7031501,0.26438507,1.2421169,-0.24675867,-0.025919955,-0.2748329,0.44184768,1.0357906,0.7345843,-0.38924652,-0.292353,0.49698934,0.6777934,-0.29498866,-0.24317586,0.53340733,-0.6825808,0.1041746,0.6697988,-0.3593475,-0.47343293,0.06504078,-0.18865989,-0.2961632,-0.21191025,-0.41922873,0.6458702,0.40561324
-0.30794385,0.23552343,-0.3477291,1.5103484,0.10647869,0.43292534,-1.4913025,0.63093513,-1.3850126,0.6059215,-0.42313343,0.6451286,-0.25831217,0.33057514,-0.24975693,-0.5450289,-0.07539691,-0.4952414,0.415341,-0.00626511,0.40968916,0.083923504,0.1921507,-0.08126286,0.5364645,0.096282065,-0.1363431,-0.5811211,0.05512056,0.49400812,0.30322608,-0.20585948,0.3061635,0.071459875,0.47349018,-0.27199984,0.22515954,0.41342717,-0.41665867,0.18297315,-0.09783086,-0.10388434,-0.08338506,0.08728495,0.10072486,-0.083369896,-0.22528937,-0.26757327,0.14900835,0.3519601
1.0913702,0.59303904,-0.73786855,-2.3798988,-0.5888095,-1.3417394,0.5331971,-2.429635,1.1549164,-1.2737197,-0.4686495,-0.33713663,-0.0794002,-0.8261511,0.6645986,0.36419034,0.23648335,0.6432419,-1.1240145,0.26619598,-0.40823516,0.21707296,-0.9562513,-0.4743383,-1.0226092,-0.1308812,0.008736417,0.37386325,-0.15082611,-0.60947174,-0.43998262,0.24585354,-0.060996797,-0.092317715,-0.24884106,0.23254806,0.16493908,-0.42225155,0.21332316,-0.017828044,-0.28609025,0.24501744,0.030708177,-0.34412685,-0.24288306,0.023034114,-0.071459785,0.16236995,-0.51709193,-0.4880021
-0.58469474,0.43373004,-1.4691737,-0.08924167,-0.300692,1.7118678,-1.4878091,-0.53507423,-0.5954684,-0.23744786,-0.43235618,0.7829342,-0.9164746,0.10991526,-0.7902245,-0.24817452,-0.51111233,-0.10367578,-0.57929146,0.46644098,0.35854644,-0.16315165,-0.4323438,-0.22165713,0.13990203,0.26992732,-0.12488553,-0.7124818,-0.6726203,-0.34363618,-0.017006816,0.21473041,0.6593199,0.17236115,-0.69500685,-0.68217653,0.2526259,0.025142727,0.18788251,0.40077594,-0.405053,0.2402823,0.56191707,-0.03699058,-0.1557132,0.27324292,-0.01535455,-0.039907012,-0.084098615,0.1338397
-1.114968,-0.5841257,0.6176475,3.8611562,0.5915643,1.1174016,-1.4568889,1.9408839,-1.5043179,1.4339616,-0.1111197,1.0708649,-0.43372205,0.4285761,-0.6445105,-0.98657024,-0.13291731,-0.7107641,1.17904,-0.5292368,0.27212876,0.01025752,0.4385257,0.23257712,0.9732536,-0.083086394,-0.07919411,-0.65189624,0.13991563,1.0084968,0.6118935,-0.11580675,0.24134748,0.4717921,0.6557981,-0.45680073,0.17009728,0.5302997,-0.28560525,0.11183962,0.06476347,-0.08721271,-0.01930968,0.23274328,0.1125985,-0.1138202,-0.090608686,-0.24230552,0.3143823,0.6377907
-0.046146527,-0.41485527,0.48605853,2.248539,0.4963897,-0.37983856,-0.5269143,0.9914266,-0.3821393,0.36093476,0.6023767,0.5865142,-0.3666596,0.15518436,-0.038880188,-0.5748616,-0.2692083,-0.50942785,0.94513524,-0.02080698,0.12761588,0.2574287,0.17753963,0.30413005,0.51851314,-0.46860725,-0.21387663,0.09848297,0.29157132,0.71390814,0.39508304,-0.25098336,-0.20010327,0.27557647,0.45594305,0.2142236,-0.28273138,0.29518914,-0.29453275,-0.029918117,0.3389073,-0.45138073,-0.36769265,-0.021408087,-0.041519083,-0.2235897,-0.20817901,-0.38242453,0.19706188,0.08981304
-0.60506594,-0.11421314,0.12717791,1.8055077,0.085757285,0.8332846,-1.3346908,0.5022481,-0.7055645,0.2477136,0.1199274,0.83134884,-0.6382059,0.23722085,-0.6533381,-0.5069243,-0.036710605,-0.3268514,0.3259701,0.17075592,0.14242081,0.1293155,-0.012557399,-0.055201475,0.33801237,0.027700907,-0.12870552,-0.47344333,-0.29246068,0.27217183,0.26558325,0.0764409,0.11040352,0.31004387,-0.041961398,-0.41153845,0.15285015,0.19143167,0.001037146,0.16253625,-0.14626393,-0.13163318,0.062910184,-0.09266314,-0.09698881,-0.044367462,-0.07623108,-0.19229086,0.19101775,0.21564105
0.22575098,-0.25813204,0.09284963,1.0256852,0.38562742,-0.5380349,-0.151227,0.8287604,-0.3447886,0.22403684,0.33036938,0.41744885,0.2300053,0.076355055,0.22979882,-0.40080643,0.01713141,-0.13436124,0.6900447,-0.042444665,0.2987188,0.12475337,0.2510618,0.18103684,0.46325636,-0.34800893,-0.2223588,-0.039981686,0.45968765,0.80867547,0.094207495,-0.17330563,-0.23026566,0.059984297,0.42703697,0.16475399,-0.3895698,0.26152325,-0.47646344,-0.09812469,0.28783637,-0.22202198,-0.55542123,-0.02452834,-0.009061157,-0.057009947,-0.24950871,-0.22044984,0.16624077,0.060411375
-0.48416188,-0.07109526,-0.50079495,0.12181694,-0.21069707,0.91836387,-0.5400979,-0.26555586,-0.24611677,-0.24662684,-0.40899283,0.47833937,-0.4361726,0.048248038,-0.3505787,-0.028666113,-0.46384636,0.056630775,-0.11118668,0.31676093,0.45231166,0.15678497,-0.45605272,-0.30141383,-0.11911781,0.29755247,0.10896609,-0.3379216,-0.40364838,-0.32707465,0.029658485,0.09172903,0.4177146,0.18496086,-0.32384282,-0.38954046,0.13314776,-0.11300288,0.23270313,0.19948284,-0.22146145,0.05082161,0.4341102,-0.09022615,-0.2351952,0.08607818,0.1647079,0.004152633,-0.082231134,-0.07039154
-0.60365003,-0.6294253,1.1187625,2.6094496,0.47486737,0.21148646,-0.62063825,1.1417973,-0.6963326,0.78317916,-0.39871725,0.6437179,0.08907236,0.05202244,0.050296113,-0.79165006,-0.117898315,-0.39165866,0.41549844,-0.13846308,0.1691754,0.14660601,0.22303571,-0.000689167,0.51835054,-0.14562818,0.034948893,-0.2436063,0.026784165,0.45492244,0.2237065,-0.0872433,0.17020161,0.21245088,0.45048183,-0.08777323,0.1444709,0.37440562,-0.035521228,0.060846586,-0.001725569,-0.13770719,-0.08284262,-0.08563697,0.006465655,-0.23129788,-0.014032705,-0.09586697,0.06460323,0.20874268
0.25795418,-0.6193275,0.48642975,1.6959015,0.45870364,-0.96765107,-0.19866668,1.096626,-0.2114566,0.57955486,0.36916858,0.24116585,0.03682065,0.28104156,0.29567826,-0.5479591,-0.06250514,-0.25431147,1.3924375,-0.2951943,-0.17693742,0.2033178,0.33794355,0.2346542,0.6031964,-0.5360089,-0.10526546,0.057936788,0.6473604,0.7823206,0.34593636,-0.1427555,-0.56848776,0.09453985,0.5396944,0.24198015,-0.4201067,0.4332315,-0.42251128,-0.27132487,0.48530793,-0.13578804,-0.55227816,-0.03249181,-0.026049161,-0.13993992,-0.34367272,-0.4498182,0.28393614,-0.07344601
-0.7047553,-1.3580991,1.0120142,3.4524581,0.93513703,-0.38848552,-0.696328,1.4957527,-1.2958909,1.3233553,0.4297853,0.69962364,0.13166204,0.18602106,-0.021632522,-0.74425435,-0.07054908,-0.18999645,1.1328001,-0.34969074,0.047867052,0.11613983,0.23532432,0.21089587,0.5707377,-0.3990104,0.22817726,0.09043474,0.514087,0.6913383,0.46846834,-0.28841373,-0.19350639,0.45869562,0.6436429,0.08402587,-0.044004988,0.538469,-0.40260115,-0.15490973,0.658901,-0.27977237,-0.33637053,0.19013743,0.18215886,-0.3119677,-0.09328511,-0.18875423,0.2214878,0.29870546
